filename,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,rms_mean,zcr_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean
surah2_part1_clip8.mp3,-213.6410369873047,104.4999771118164,-4.698487758636475,24.657278060913086,-19.292308807373047,-26.192487716674805,-20.943920135498047,-18.156896591186523,-23.098655700683594,-5.980371475219727,-20.523893356323242,-7.617188930511475,-9.807364463806152,-7.557863712310791,8.033442497253418,-16.857446670532227,-9.379972457885742,1.5370265245437622,-17.758831024169922,1.3302773237228394,81.85702514648438,34.32937240600586,31.093658447265625,19.756959915161133,19.68627166748047,13.548004150390625,14.625600814819336,16.6749210357666,9.671785354614258,14.198762893676758,9.240192413330078,9.692275047302246,9.456549644470215,8.503900527954102,8.730758666992188,12.941550254821777,6.904867172241211,7.245230197906494,9.915740013122559,7.780954837799072,0.1473691314458847,0.12311602383852005,0.1626993864774704,0.29152852296829224,0.1875036507844925,0.2285759299993515,0.17912514507770538,0.18036940693855286,0.2400440126657486,0.2041519284248352,0.32205355167388916,0.1940491944551468,0.16057264804840088,0.05711719052341331,1547.7903879964688,1847.1092031463525,3064.539802480408
surah2_part1_clip9.mp3,-216.62451171875,122.51197052001953,-6.480769634246826,20.292184829711914,-26.583131790161133,-28.48811149597168,-10.153909683227539,-20.289287567138672,-26.567155838012695,-6.098837852478027,-22.675554275512695,-7.007063388824463,-5.1082844734191895,-12.200947761535645,8.769135475158691,-11.730291366577148,-12.801887512207031,3.1441173553466797,-20.22832679748535,2.829498291015625,66.22571563720703,29.03898811340332,27.8773136138916,16.170589447021484,22.895296096801758,14.630946159362793,15.671143531799316,16.214889526367188,10.236321449279785,13.421233177185059,12.846120834350586,9.80928897857666,9.530309677124023,10.79858684539795,8.974350929260254,10.253700256347656,7.343181133270264,8.056436538696289,9.2545804977417,7.454636573791504,0.17468924820423126,0.1677262932062149,0.23692099750041962,0.2926432490348816,0.17231136560440063,0.24267049133777618,0.23340727388858795,0.22085531055927277,0.1571960151195526,0.15993645787239075,0.2392752468585968,0.14256425201892853,0.1528337150812149,0.055428614188273995,1406.4878155475574,1719.3271283576203,2691.3753922878773
surah2_part1_clip10.mp3,-205.01528930664062,103.06368255615234,-18.561803817749023,18.31193733215332,-24.97340965270996,-31.55611801147461,-10.351346015930176,-19.91267204284668,-26.52526092529297,-4.301790237426758,-20.367359161376953,-7.342685699462891,-8.59389877319336,-9.822330474853516,7.7682342529296875,-13.638123512268066,-10.561335563659668,1.921768069267273,-19.992605209350586,1.7646393775939941,72.48328399658203,30.957904815673828,30.213003158569336,23.702056884765625,22.007328033447266,13.118036270141602,13.899614334106445,16.294435501098633,8.668159484863281,11.567782402038574,10.446011543273926,10.0447359085083,10.808453559875488,11.541121482849121,8.579535484313965,11.103009223937988,8.1450777053833,7.759920597076416,8.89454460144043,8.353954315185547,0.13006585836410522,0.09363631159067154,0.16194209456443787,0.24580557644367218,0.15062502026557922,0.19432023167610168,0.14346005022525787,0.16896551847457886,0.2268935889005661,0.24772648513317108,0.42482468485832214,0.24015529453754425,0.16355642676353455,0.06440134904702012,1608.4680233650658,1832.0053361761668,3100.572917926422
surah2_part1_clip11.mp3,-192.98780822753906,113.07732391357422,-9.641932487487793,20.880578994750977,-35.846290588378906,-24.727949142456055,-7.595536708831787,-24.607498168945312,-26.61016082763672,-6.181257247924805,-15.859468460083008,-6.020856857299805,-9.145087242126465,-4.287781715393066,6.974557876586914,-17.054439544677734,-6.266873836517334,-4.217978477478027,-21.028114318847656,5.6595139503479,67.09059143066406,28.920848846435547,28.37173843383789,20.46146011352539,25.604982376098633,11.642867088317871,14.464276313781738,19.07406234741211,10.55455207824707,13.590288162231445,12.74368667602539,9.145294189453125,11.688328742980957,9.64256477355957,8.503851890563965,9.650585174560547,7.628857135772705,9.086992263793945,9.784991264343262,7.731443405151367,0.24609091877937317,0.1927424520254135,0.2756466865539551,0.2990718185901642,0.1811179220676422,0.2306516170501709,0.19189095497131348,0.1877231001853943,0.15575739741325378,0.18445371091365814,0.2785002589225769,0.18593400716781616,0.17104454338550568,0.05841121142124613,1538.1206417348637,1814.4536788199707,3158.0059039703465
surah2_part1_clip12.mp3,-186.1479949951172,109.52890014648438,-17.469837188720703,17.28709602355957,-27.849140167236328,-24.360519409179688,-14.285533905029297,-28.87409019470215,-24.40172004699707,-2.985659122467041,-17.969449996948242,-4.59658670425415,-9.153508186340332,-5.733717441558838,9.23757266998291,-18.828683853149414,-5.845009803771973,-0.28578105568885803,-22.78892707824707,6.2870774269104,66.02381134033203,29.994487762451172,28.447694778442383,17.748275756835938,17.40810203552246,12.180562973022461,13.10047721862793,15.74242115020752,9.445150375366211,13.638877868652344,12.974870681762695,7.567238807678223,9.164643287658691,8.664972305297852,7.903021335601807,8.740620613098145,6.9863080978393555,8.509537696838379,10.008353233337402,8.273070335388184,0.19881075620651245,0.15957213938236237,0.20713768899440765,0.24116285145282745,0.158457413315773,0.22627787292003632,0.19147135317325592,0.17814087867736816,0.16635337471961975,0.17205573618412018,0.34450119733810425,0.20440427958965302,0.17948487401008606,0.06157596930630805,1598.5196193997158,1846.2125847918128,3249.205352499758
surah2_part1_clip13.mp3,-207.31980895996094,111.27629089355469,-12.417891502380371,16.67799949645996,-22.919002532958984,-22.945701599121094,-14.280501365661621,-26.66490936279297,-21.415019989013672,-5.947683811187744,-19.820648193359375,-6.73159122467041,-11.0154390335083,-10.112616539001465,10.565995216369629,-15.4780912399292,-6.5750956535339355,0.972512423992157,-19.94226837158203,6.666388034820557,65.09809875488281,25.166223526000977,27.51959800720215,16.831613540649414,14.937413215637207,12.271526336669922,11.212998390197754,15.215760231018066,10.456086158752441,11.53734302520752,12.88138198852539,8.489656448364258,9.010482788085938,9.887345314025879,9.86184310913086,10.461222648620605,7.632456302642822,8.094496726989746,9.182403564453125,10.3081636428833,0.1589895784854889,0.11795126646757126,0.1608651876449585,0.2607666850090027,0.20492719113826752,0.2447889745235443,0.25086483359336853,0.23601992428302765,0.2022855579853058,0.18765950202941895,0.2642892301082611,0.18564653396606445,0.1510932892560959,0.05468069732004644,1516.4325646118903,1845.2944880933198,3067.123120192773
surah2_part1_clip14.mp3,-230.75074768066406,110.06363677978516,-5.692954063415527,31.798879623413086,-16.833324432373047,-26.54926872253418,-10.246003150939941,-16.21747398376465,-27.708065032958984,-7.31351900100708,-20.758176803588867,-12.26199722290039,-8.699383735656738,-8.27043342590332,11.802277565002441,-9.649478912353516,-9.445660591125488,3.7729923725128174,-17.447114944458008,0.636213481426239,69.0969009399414,29.804237365722656,26.350337982177734,23.8784122467041,17.48374366760254,11.89559268951416,11.955695152282715,18.163288116455078,10.561617851257324,12.254759788513184,10.150972366333008,10.657059669494629,9.662766456604004,10.325295448303223,10.635445594787598,11.175801277160645,8.491202354431152,8.2440185546875,9.256758689880371,9.581101417541504,0.206149622797966,0.15506017208099365,0.15786725282669067,0.24312461912631989,0.17911094427108765,0.21220293641090393,0.26956528425216675,0.2911863625049591,0.2614220082759857,0.17809531092643738,0.14867722988128662,0.08991418033838272,0.13615508377552032,0.05197889959849071,1484.0139927375728,1851.9663823857848,3074.898073178696
surah2_part1_clip15.mp3,-211.69192504882812,112.0011978149414,-11.116371154785156,22.49058723449707,-24.609989166259766,-25.44359588623047,-12.809934616088867,-27.607784271240234,-23.760665893554688,-5.736136436462402,-19.432525634765625,-8.366220474243164,-9.72657299041748,-6.855745315551758,9.369072914123535,-13.577375411987305,-8.695000648498535,1.0152103900909424,-19.291643142700195,2.108603000640869,67.59016418457031,30.9370059967041,25.56332015991211,22.195415496826172,18.57652473449707,11.962644577026367,15.189688682556152,15.702693939208984,11.170293807983398,10.420034408569336,10.587799072265625,9.377415657043457,9.097306251525879,9.342730522155762,9.461061477661133,10.225257873535156,7.687953472137451,7.333751201629639,8.828765869140625,8.104350090026855,0.17346759140491486,0.15961501002311707,0.19457058608531952,0.23840565979480743,0.1383841633796692,0.16675516963005066,0.24193084239959717,0.277219295501709,0.2739897668361664,0.20863866806030273,0.28028470277786255,0.15874363481998444,0.16214196383953094,0.05714175575657895,1492.703698110766,1792.2398385074107,2998.49853515625
surah2_part1_clip16.mp3,-205.68014526367188,115.03057861328125,-6.7298150062561035,13.770509719848633,-29.364017486572266,-21.72382164001465,-13.250443458557129,-24.719640731811523,-27.679906845092773,-2.649369478225708,-13.243535041809082,-6.92906379699707,-10.909347534179688,-6.541301250457764,6.046743869781494,-15.709121704101562,-7.784597873687744,-0.3018544614315033,-19.774011611938477,0.7103459239006042,78.29468536376953,30.773775100708008,31.31542205810547,16.446508407592773,15.123366355895996,11.745209693908691,14.147797584533691,16.38130760192871,10.721461296081543,13.956801414489746,11.546092987060547,7.984823226928711,8.071497917175293,9.526446342468262,8.2467679977417,10.136438369750977,6.422459125518799,6.6665358543396,7.556605339050293,8.286670684814453,0.21682226657867432,0.16547997295856476,0.1800747960805893,0.3220401406288147,0.19048994779586792,0.23866260051727295,0.19363169372081757,0.20238466560840607,0.17284958064556122,0.19890117645263672,0.2427341490983963,0.1251085102558136,0.16714879870414734,0.05519192277892562,1444.329880464456,1789.2364649306917,2755.217829932851
surah2_part2_clip1.mp3,-209.8939666748047,110.47380828857422,-9.803919792175293,22.510629653930664,-18.51773452758789,-26.767961502075195,-18.41661262512207,-24.851558685302734,-24.464569091796875,-1.0090560913085938,-15.643224716186523,-7.482975006103516,-10.619068145751953,-4.811049461364746,7.747708320617676,-17.314390182495117,-6.588186740875244,1.4281024932861328,-21.302614212036133,2.44934344291687,71.39978790283203,30.342851638793945,26.287324905395508,20.561479568481445,15.901956558227539,12.108614921569824,12.829856872558594,17.308439254760742,9.984234809875488,11.735869407653809,10.96292781829834,8.47688102722168,8.819580078125,9.685086250305176,11.88031005859375,10.60145378112793,7.719583988189697,7.52993106842041,9.820799827575684,8.927958488464355,0.1530241072177887,0.20398499071598053,0.1462164670228958,0.28191065788269043,0.2169552743434906,0.22405622899532318,0.2634611129760742,0.1421673595905304,0.18302232027053833,0.17564964294433594,0.3086470365524292,0.21828250586986542,0.15027634799480438,0.05621961469620743,1527.1973460952631,1854.6390040140734,3014.631770934114
surah2_part2_clip2.mp3,-211.4872283935547,102.74565887451172,-7.881328105926514,29.704004287719727,-20.359556198120117,-33.93668746948242,-14.315643310546875,-19.573888778686523,-27.428203582763672,-4.203189373016357,-13.59044361114502,-10.057870864868164,-10.314776420593262,-1.87264084815979,4.053150177001953,-13.320756912231445,-6.938287734985352,1.0431199073791504,-18.389724731445312,-0.37324225902557373,70.09957122802734,27.376962661743164,28.541927337646484,23.855276107788086,21.304149627685547,16.562665939331055,13.992635726928711,19.167814254760742,10.20193862915039,11.02169418334961,10.420687675476074,8.811931610107422,12.250578880310059,8.256549835205078,9.203723907470703,9.293143272399902,7.185546398162842,7.618185520172119,10.020650863647461,8.494174003601074,0.12021621316671371,0.1434829831123352,0.1628745049238205,0.2713513970375061,0.16606198251247406,0.19640934467315674,0.15251007676124573,0.13340651988983154,0.1884327381849289,0.27276092767715454,0.41001051664352417,0.1830262839794159,0.16374437510967255,0.053289171342879256,1503.4690120953378,1855.243312756794,3003.823502956898
surah2_part2_clip3.mp3,-211.93287658691406,105.2539291381836,-10.111480712890625,21.7991886138916,-20.98965072631836,-24.1248779296875,-16.58861541748047,-18.919662475585938,-27.273345947265625,-3.583237648010254,-15.557130813598633,-7.639317512512207,-8.377718925476074,-5.589195728302002,8.328812599182129,-14.059659957885742,-7.729274272918701,1.9145482778549194,-19.680740356445312,2.622607707977295,73.68102264404297,30.294902801513672,29.956323623657227,19.948328018188477,18.175739288330078,13.927972793579102,13.712891578674316,18.027835845947266,11.349871635437012,12.697186470031738,11.00034236907959,10.332830429077148,7.464515209197998,8.898650169372559,9.49687385559082,11.454446792602539,8.932168006896973,9.15489673614502,9.801931381225586,8.695795059204102,0.17267398536205292,0.13947905600070953,0.13881169259548187,0.2195972353219986,0.18203766644001007,0.22049015760421753,0.17931903898715973,0.13372987508773804,0.17373260855674744,0.264743834733963,0.41073888540267944,0.22318388521671295,0.15854717791080475,0.059743024985487614,1556.2435667741938,1833.836416306302,3018.4734143708883
surah2_part2_clip4.mp3,-206.40806579589844,104.4114761352539,-15.584932327270508,16.397958755493164,-21.570087432861328,-21.175844192504883,-15.945000648498535,-24.612646102905273,-27.650705337524414,-5.578542709350586,-16.09612464904785,-5.621595859527588,-8.849575996398926,-7.84926176071167,9.317032814025879,-15.480030059814453,-6.9225077629089355,3.2631583213806152,-21.18734359741211,1.3653334379196167,69.3692398071289,27.887731552124023,30.5483341217041,21.652725219726562,15.941021919250488,12.033385276794434,11.383312225341797,15.528825759887695,10.057016372680664,12.703620910644531,10.269413948059082,9.627486228942871,8.699602127075195,10.519550323486328,10.021602630615234,11.073392868041992,7.229057788848877,8.250523567199707,9.18793773651123,8.15076732635498,0.13922038674354553,0.12371226400136948,0.11468373239040375,0.20196335017681122,0.1575538069009781,0.2228681445121765,0.18038924038410187,0.12956804037094116,0.1692718118429184,0.24759036302566528,0.41955581307411194,0.23011840879917145,0.16084976494312286,0.06139494243421053,1579.8000979356195,1836.8629734580738,3073.6897471519446
surah2_part2_clip5.mp3,-200.11581420898438,107.81639099121094,-5.775749683380127,24.171072006225586,-19.618730545043945,-24.379194259643555,-16.448030471801758,-14.80172348022461,-31.96456527709961,2.647535800933838,-17.264890670776367,-8.970438957214355,-7.569887638092041,-12.599739074707031,7.689769268035889,-12.571224212646484,-9.600162506103516,3.623777389526367,-15.930304527282715,0.8585382699966431,66.10814666748047,28.6613712310791,27.654712677001953,20.96904754638672,20.08684730529785,14.658175468444824,14.151226043701172,16.492473602294922,11.04077434539795,13.27609920501709,11.494425773620605,10.654587745666504,10.739819526672363,9.859712600708008,8.783543586730957,10.631583213806152,8.552898406982422,8.47422981262207,8.81241512298584,7.1594557762146,0.1277400404214859,0.15345074236392975,0.13007497787475586,0.23947294056415558,0.23939979076385498,0.3250867426395416,0.26309934258461,0.13960598409175873,0.13728807866573334,0.2415473461151123,0.3246959447860718,0.17982719838619232,0.17635774612426758,0.0584263284878096,1578.1026675088356,1897.6972638200543,3195.1140129160217
surah2_part2_clip6.mp3,-193.16494750976562,112.18977355957031,-14.582958221435547,21.460969924926758,-22.07388687133789,-19.78070640563965,-16.616018295288086,-21.938861846923828,-28.341588973999023,-2.6045193672180176,-11.303601264953613,-8.471007347106934,-10.914098739624023,-11.335423469543457,11.669429779052734,-19.04296875,-6.825459957122803,2.1896939277648926,-19.573711395263672,2.4633638858795166,80.89353942871094,29.459186553955078,32.70687484741211,23.48187255859375,19.746395111083984,14.281182289123535,13.691672325134277,20.483043670654297,10.90182876586914,14.271492958068848,9.298243522644043,9.453926086425781,9.505412101745605,9.262069702148438,9.20833683013916,12.085925102233887,7.182707786560059,8.169297218322754,9.811298370361328,8.758293151855469,0.22001251578330994,0.14353948831558228,0.14895695447921753,0.3543533384799957,0.24410222470760345,0.308785617351532,0.2189348340034485,0.1302955150604248,0.16821891069412231,0.1514211744070053,0.21710044145584106,0.14870789647102356,0.18649789690971375,0.05654727711397059,1482.2137666697793,1753.826363830483,2948.782169117647
surah2_part2_clip7.mp3,-179.97280883789062,99.62699890136719,-26.443153381347656,16.02436637878418,-24.976696014404297,-19.78522300720215,-21.2002010345459,-26.030742645263672,-27.441200256347656,6.112635612487793,-12.015485763549805,-2.8388283252716064,-12.4949951171875,-10.473058700561523,12.02257251739502,-23.348403930664062,-4.8608717918396,-0.6845909953117371,-19.30384635925293,3.8556532859802246,90.00243377685547,26.556533813476562,27.37930679321289,18.994035720825195,20.8770809173584,11.691558837890625,12.747970581054688,13.75875473022461,9.793566703796387,14.433480262756348,11.341802597045898,10.03278636932373,9.44540023803711,8.16703987121582,9.351167678833008,11.465482711791992,8.438559532165527,7.670589923858643,10.13962173461914,7.861348628997803,0.17295867204666138,0.17045937478542328,0.14855805039405823,0.3031882643699646,0.21806064248085022,0.2915266156196594,0.2264551967382431,0.11535891145467758,0.13107922673225403,0.16321387887001038,0.3649483919143677,0.2667234539985657,0.19598251581192017,0.06298752539667182,1613.3333785255193,1820.559436555998,3320.7382532834267
